date	soi-index	MA-6	MA-12
1991-08-01	-0.7	-0.7833333333333335	-0.44166666666666665
1991-09-01	-2.5	-1.0166666666666668	-0.55
1991-10-01	-1.7	-1.1333333333333335	-0.725
1991-11-01	-1.1	-1.0333333333333337	-0.75
1991-12-01	-2.9	-1.4833333333333336	-0.9583333333333334
1992-01-01	-4.7	-2.266666666666667	-1.4333333333333333
1992-02-01	-1.5	-2.4000000000000004	-1.5916666666666668
1992-03-01	-3.3	-2.5333333333333337	-1.7750000000000001
1992-04-01	-1.7	-2.5333333333333337	-1.8333333333333333
1992-05-01	0.4	-2.2833333333333337	-1.6583333333333334
1992-06-01	-1.0	-1.9666666666666668	-1.7249999999999999
1992-07-01	-1.0	-1.3500000000000003	-1.8083333333333333
1992-08-01	0.6	-1.0000000000000002	-1.7
1992-09-01	0.1	-0.43333333333333357	-1.4833333333333334
1992-10-01	-2.3	-0.5333333333333335	-1.5333333333333332
1992-11-01	-1.1	-0.7833333333333335	-1.5333333333333332
1992-12-01	-0.9	-0.7666666666666669	-1.3666666666666665
1993-01-01	-1.5	-0.8500000000000002	-1.1
1993-02-01	-1.2	-1.1500000000000001	-1.075
1993-03-01	-0.8	-1.3	-0.8666666666666667
1993-04-01	-1.9	-1.2333333333333336	-0.8833333333333334
1993-05-01	-0.6	-1.1500000000000001	-0.9666666666666667
1993-06-01	-1.4	-1.2333333333333336	-1.0
1993-07-01	-1.3	-1.2000000000000002	-1.025
1993-08-01	-1.6	-1.2666666666666668	-1.2083333333333333
1993-09-01	-1.2	-1.3333333333333337	-1.3166666666666667
1993-10-01	-1.8	-1.3166666666666669	-1.275
1993-11-01	-0.1	-1.2333333333333336	-1.1916666666666667
1993-12-01	0.3	-0.9500000000000003	-1.0916666666666666
1994-01-01	-0.2	-0.7666666666666669	-0.9833333333333333
1994-02-01	0.4	-0.43333333333333357	-0.8500000000000001
1994-03-01	-1.1	-0.41666666666666696	-0.875
1994-04-01	-2.1	-0.46666666666666695	-0.8916666666666667
1994-05-01	-1.1	-0.6333333333333336	-0.9333333333333332
1994-06-01	-0.7	-0.8000000000000003	-0.8750000000000001
1994-07-01	-2.2	-1.1333333333333335	-0.9500000000000001
1994-08-01	-2.0	-1.5333333333333339	-0.9833333333333334
1994-09-01	-2.6	-1.7833333333333339	-1.0999999999999999
1994-10-01	-1.9	-1.75	-1.1083333333333334
1994-11-01	-0.9	-1.7166666666666668	-1.175
1994-12-01	-2.0	-1.9333333333333336	-1.3666666666666665
1995-01-01	-0.7	-1.6833333333333338	-1.4083333333333334
1995-02-01	-0.2	-1.3833333333333335	-1.4583333333333333
1995-03-01	1.2	-0.7500000000000001	-1.2666666666666668
1995-04-01	-1.1	-0.616666666666667	-1.1833333333333333
1995-05-01	-0.6	-0.566666666666667	-1.1416666666666668
1995-06-01	0.2	-0.2000000000000003	-1.0666666666666667
1995-07-01	0.7	0.03333333333333303	-0.8250000000000001
1995-08-01	0.5	0.1499999999999997	-0.6166666666666667
1995-09-01	0.4	0.016666666666666375	-0.3666666666666667
1995-10-01	0.0	0.19999999999999973	-0.20833333333333334
1995-11-01	0.1	0.31666666666666643	-0.125
1995-12-01	-0.8	0.14999999999999972	-0.025000000000000005
1996-01-01	1.6	0.29999999999999977	0.16666666666666666
1996-02-01	0.4	0.28333333333333305	0.21666666666666667
1996-03-01	1.9	0.5333333333333331	0.27499999999999997
1996-04-01	1.3	0.7499999999999997	0.47500000000000003
1996-05-01	0.5	0.8166666666666663	0.5666666666666667
1996-06-01	1.9	1.2666666666666664	0.7083333333333334
1996-07-01	1.1	1.183333333333333	0.7416666666666667
1996-08-01	1.2	1.3166666666666664	0.7999999999999999
1996-09-01	1.0	1.1666666666666663	0.85
1996-10-01	1.0	1.1166666666666665	0.9333333333333332
1996-11-01	-0.1	1.0166666666666664	0.9166666666666666
1996-12-01	1.5	0.9499999999999996	1.1083333333333334
1997-01-01	0.8	0.8999999999999998	1.0416666666666665
1997-02-01	2.9	1.183333333333333	1.25
1997-03-01	-0.7	0.8999999999999996	1.0333333333333334
1997-04-01	-1.0	0.5666666666666663	0.8416666666666667
1997-05-01	-2.2	0.21666666666666626	0.6166666666666666
1997-06-01	-2.3	-0.416666666666667	0.2666666666666666
1997-07-01	-1.2	-0.7500000000000004	0.07499999999999997
1997-08-01	-2.4	-1.6333333333333335	-0.225
1997-09-01	-2.4	-1.916666666666667	-0.5083333333333334
1997-10-01	-2.4	-2.1500000000000004	-0.7916666666666666
1997-11-01	-2.0	-2.1166666666666667	-0.9500000000000001
1997-12-01	-1.6	-2.0000000000000004	-1.2083333333333333
1998-01-01	-4.4	-2.5333333333333337	-1.6416666666666666
1998-02-01	-3.4	-2.6999999999999997	-2.166666666666667
1998-03-01	-4.0	-2.9666666666666672	-2.441666666666667
1998-04-01	-2.4	-2.966666666666667	-2.558333333333333
1998-05-01	0.4	-2.566666666666667	-2.341666666666667
1998-06-01	1.6	-2.0333333333333337	-2.0166666666666666
1998-07-01	2.0	-0.9666666666666671	-1.75
1998-08-01	1.9	-0.0833333333333337	-1.3916666666666668
1998-09-01	1.7	0.8666666666666663	-1.05
1998-10-01	1.8	1.5666666666666664	-0.7000000000000001
1998-11-01	1.7	1.783333333333333	-0.3916666666666668
1998-12-01	2.3	1.8999999999999997	-0.06666666666666676
1999-01-01	3.0	2.0666666666666664	0.5499999999999999
1999-02-01	1.6	2.016666666666666	0.9666666666666667
1999-03-01	2.1	2.083333333333333	1.4749999999999999
1999-04-01	2.3	2.166666666666666	1.8666666666666665
1999-05-01	0.4	1.9499999999999995	1.8666666666666665
1999-06-01	0.4	1.6333333333333329	1.7666666666666666
1999-07-01	0.9	1.283333333333333	1.6749999999999998
1999-08-01	0.6	1.1166666666666663	1.5666666666666667
1999-09-01	-0.1	0.7499999999999996	1.4166666666666667
1999-10-01	1.6	0.6333333333333329	1.4000000000000001
1999-11-01	1.7	0.8499999999999996	1.3999999999999997
1999-12-01	2.4	1.183333333333333	1.4083333333333332
2000-01-01	1.1	1.2166666666666661	1.25
2000-02-01	2.7	1.5666666666666662	1.3416666666666668
2000-03-01	2.2	1.9499999999999995	1.3499999999999999
2000-04-01	2.0	2.016666666666666	1.325
2000-05-01	0.6	1.833333333333333	1.3416666666666666
2000-06-01	-0.3	1.3833333333333329	1.2833333333333332
2000-07-01	-0.3	1.1499999999999997	1.1833333333333333
2000-08-01	1.2	0.8999999999999995	1.2333333333333332
2000-09-01	1.4	0.7666666666666662	1.3583333333333334
2000-10-01	1.8	0.7333333333333328	1.375
2000-11-01	3.0	1.1333333333333329	1.4833333333333334
2000-12-01	1.3	1.3999999999999995	1.3916666666666666
2001-01-01	1.6	1.7166666666666661	1.4333333333333333
2001-02-01	2.8	1.9833333333333327	1.4416666666666667
2001-03-01	1.5	1.9999999999999998	1.3833333333333335
2001-04-01	0.3	1.7499999999999998	1.2416666666666667
2001-05-01	-0.8	1.1166666666666663	1.125
2001-06-01	0.5	0.983333333333333	1.1916666666666667
2001-07-01	-0.3	0.6666666666666662	1.1916666666666667
2001-08-01	-0.7	0.08333333333333288	1.0333333333333334
2001-09-01	0.3	-0.1166666666666671	0.9416666666666668
2001-10-01	-0.1	-0.1833333333333338	0.7833333333333332
2001-11-01	1.1	0.1333333333333329	0.6249999999999999
2001-12-01	-1.4	-0.18333333333333376	0.39999999999999997
2002-01-01	0.7	-0.01666666666666709	0.325
2002-02-01	1.8	0.39999999999999963	0.2416666666666667
2002-03-01	-0.4	0.28333333333333294	0.08333333333333333
2002-04-01	-0.1	0.28333333333333294	0.05000000000000001
2002-05-01	-1.4	-0.13333333333333375	1.850371707708594e-17
2002-06-01	-0.4	0.0333333333333329	-0.07499999999999998
2002-07-01	-0.8	-0.2166666666666671	-0.11666666666666665
2002-08-01	-1.6	-0.7833333333333338	-0.19166666666666665
2002-09-01	-1.0	-0.8833333333333337	-0.3
2002-10-01	-0.6	-0.9666666666666671	-0.34166666666666673
2002-11-01	-0.7	-0.8500000000000005	-0.49166666666666664
2002-12-01	-1.8	-1.0833333333333337	-0.525
2003-01-01	-0.3	-1.0000000000000004	-0.6083333333333333
2003-02-01	-1.1	-0.9166666666666671	-0.85
2003-03-01	-0.5	-0.8333333333333339	-0.8583333333333334
2003-04-01	-0.2	-0.7666666666666672	-0.8666666666666667
2003-05-01	-0.5	-0.7333333333333338	-0.7916666666666669
2003-06-01	-1.0	-0.6000000000000004	-0.8416666666666668
2003-07-01	0.5	-0.4666666666666672	-0.7333333333333334
2003-08-01	0.2	-0.25000000000000044	-0.5833333333333334
2003-09-01	-0.2	-0.20000000000000043	-0.5166666666666667
2003-10-01	0.0	-0.1666666666666671	-0.46666666666666673
2003-11-01	-0.5	-0.1666666666666671	-0.45
2003-12-01	1.8	0.29999999999999954	-0.15
2004-01-01	-2.2	-0.15000000000000047	-0.30833333333333335
2004-02-01	2.0	0.14999999999999955	-0.05000000000000001
2004-03-01	0.7	0.29999999999999954	0.04999999999999999
2004-04-01	-1.5	0.049999999999999524	-0.05833333333333335
2004-05-01	1.7	0.41666666666666624	0.12499999999999999
2004-06-01	-1.4	-0.11666666666666714	0.09166666666666667
2004-07-01	-0.8	0.11666666666666621	-0.01666666666666668
2004-08-01	-0.5	-0.30000000000000043	-0.07500000000000001
2004-09-01	-0.6	-0.5166666666666672	-0.10833333333333335
2004-10-01	-0.1	-0.28333333333333377	-0.1166666666666667
2004-11-01	-1.1	-0.7500000000000004	-0.1666666666666667
2004-12-01	-1.3	-0.7333333333333338	-0.42500000000000004
2005-01-01	0.6	-0.5000000000000006	-0.19166666666666674
2005-02-01	-5.2	-1.2833333333333339	-0.7916666666666666
2005-03-01	0.5	-1.1000000000000005	-0.8083333333333332
2005-04-01	-1.0	-1.2500000000000004	-0.7666666666666666
2005-05-01	-1.3	-1.2833333333333339	-1.0166666666666668
2005-06-01	0.7	-0.9500000000000005	-0.8416666666666668
2005-07-01	0.3	-1.0000000000000004	-0.75
2005-08-01	-0.6	-0.2333333333333338	-0.7583333333333333
2005-09-01	0.6	-0.21666666666666715	-0.6583333333333333
2005-10-01	2.0	0.2833333333333328	-0.4833333333333334
2005-11-01	-0.3	0.44999999999999957	-0.4166666666666668
2005-12-01	-0.0	0.33333333333333287	-0.3083333333333334
2006-01-01	2.7	0.7333333333333328	-0.1333333333333334
2006-02-01	0.2	0.8666666666666661	0.31666666666666665
2006-03-01	2.9	1.2499999999999996	0.5166666666666666
2006-04-01	1.8	1.2166666666666661	0.75
2006-05-01	-0.8	1.1333333333333329	0.7916666666666666
2006-06-01	-0.4	1.0666666666666662	0.6999999999999998
2006-07-01	-1.0	0.4499999999999995	0.5916666666666667
2006-08-01	-1.7	0.13333333333333278	0.5
2006-09-01	-1.0	-0.5166666666666672	0.36666666666666664
2006-10-01	-2.1	-1.1666666666666672	0.024999999999999984
2006-11-01	0.1	-1.0166666666666673	0.05833333333333332
2006-12-01	-0.5	-1.0333333333333339	0.016666666666666646
2007-01-01	-1.3	-1.083333333333334	-0.3166666666666667
2007-02-01	-0.1	-0.8166666666666673	-0.34166666666666673
2007-03-01	0.3	-0.6000000000000005	-0.5583333333333333
2007-04-01	-0.2	-0.2833333333333339	-0.725
2007-05-01	-0.2	-0.3333333333333339	-0.6750000000000002
2007-06-01	0.9	-0.10000000000000057	-0.5666666666666668
2007-07-01	-0.5	0.033333333333332806	-0.525
2007-08-01	0.7	0.16666666666666613	-0.325
2007-09-01	0.3	0.16666666666666616	-0.2166666666666667
2007-10-01	1.2	0.39999999999999947	0.05833333333333326
2007-11-01	1.4	0.6666666666666662	0.1666666666666666
2007-12-01	2.7	0.9666666666666662	0.4333333333333333
2008-01-01	2.9	1.533333333333333	0.7833333333333332
2008-02-01	4.4	2.1499999999999995	1.1583333333333332
2008-03-01	2.4	2.4999999999999996	1.3333333333333333
2008-04-01	1.1	2.483333333333333	1.4416666666666664
2008-05-01	-0.1	2.233333333333333	1.45
2008-06-01	1.0	1.9499999999999995	1.4583333333333333
2008-07-01	0.5	1.5499999999999996	1.5416666666666667
2008-08-01	1.7	1.0999999999999996	1.625
2008-09-01	2.0	1.033333333333333	1.7666666666666666
2008-10-01	2.1	1.1999999999999995	1.8416666666666668
2008-11-01	2.2	1.5833333333333328	1.9083333333333332
2008-12-01	2.4	1.8166666666666662	1.883333333333333
2009-01-01	1.8	2.0333333333333328	1.7916666666666667
2009-02-01	3.1	2.266666666666666	1.6833333333333333
2009-03-01	0.7	2.0499999999999994	1.5416666666666667
2009-04-01	1.3	1.916666666666666	1.5583333333333333
2009-05-01	-0.2	1.5166666666666664	1.55
2009-06-01	0.2	1.1499999999999995	1.4833333333333334
2009-07-01	0.4	0.9166666666666662	1.4749999999999999
2009-08-01	-0.3	0.3499999999999996	1.3083333333333333
2009-09-01	0.5	0.31666666666666626	1.1833333333333333
2009-10-01	-2.0	-0.23333333333333375	0.8416666666666667
2009-11-01	-1.0	-0.36666666666666714	0.5749999999999998
2009-12-01	-1.2	-0.6000000000000004	0.2749999999999999
2010-01-01	-1.8	-0.9666666666666671	-0.025000000000000116
2010-02-01	-2.4	-1.316666666666667	-0.4833333333333334
2010-03-01	-1.1	-1.5833333333333337	-0.6333333333333334
2010-04-01	2.0	-0.9166666666666673	-0.5750000000000002
2010-05-01	1.5	-0.5000000000000006	-0.4333333333333335
2010-06-01	0.6	-0.20000000000000048	-0.4000000000000002
2010-07-01	3.0	0.5999999999999995	-0.18333333333333346
2010-08-01	3.0	1.4999999999999993	0.09166666666666652
2010-09-01	3.7	2.2999999999999994	0.3583333333333332
2010-10-01	2.9	2.4499999999999997	0.7666666666666666
2010-11-01	2.1	2.5499999999999994	1.025
2010-12-01	4.8	3.2499999999999996	1.5249999999999997
2011-01-01	3.8	3.383333333333333	1.9916666666666665
2011-02-01	4.5	3.633333333333333	2.5666666666666664
2011-03-01	4.2	3.7166666666666663	3.008333333333333
2011-04-01	3.1	3.75	3.0999999999999996
2011-05-01	0.6	3.4999999999999996	3.025
2011-06-01	0.4	2.766666666666666	3.008333333333333
2011-07-01	1.6	2.399999999999999	2.891666666666666
2011-08-01	0.7	1.766666666666666	2.6999999999999997
2011-09-01	1.7	1.3499999999999994	2.533333333333333
2011-10-01	1.2	1.0333333333333328	2.3916666666666666
2011-11-01	1.8	1.2333333333333327	2.3666666666666667
2011-12-01	4.1	1.8499999999999994	2.308333333333333
2012-01-01	1.8	1.8833333333333329	2.1416666666666666
2012-02-01	0.8	1.8999999999999995	1.8333333333333333
2012-03-01	1.2	1.8166666666666662	1.583333333333333
2012-04-01	-0.4	1.5499999999999996	1.2916666666666665
2012-05-01	0.1	1.266666666666666	1.2499999999999998
2012-06-01	-0.7	0.46666666666666606	1.1583333333333332
2012-07-01	-0.1	0.1499999999999994	1.0166666666666664
2012-08-01	-0.3	-0.03333333333333394	0.9333333333333331
2012-09-01	0.4	-0.16666666666666727	0.8249999999999998
2012-10-01	0.5	-0.016666666666667274	0.7666666666666665
2012-11-01	0.4	0.03333333333333273	0.6499999999999998
2012-12-01	-1.0	-0.016666666666667274	0.22499999999999987
2013-01-01	-0.1	-0.016666666666667274	0.06666666666666653
2013-02-01	-0.4	-0.033333333333333943	-0.03333333333333347
2013-03-01	2.5	0.31666666666666604	0.07499999999999986
2013-04-01	0.4	0.2999999999999994	0.14166666666666652
2013-05-01	1.3	0.44999999999999946	0.24166666666666656
2013-06-01	2.0	0.9499999999999994	0.46666666666666656
2013-07-01	1.3	1.1833333333333327	0.5833333333333331
2013-08-01	0.3	1.2999999999999994	0.6333333333333332
2013-09-01	0.5	0.9666666666666662	0.6416666666666666
2013-10-01	-0.1	0.8833333333333327	0.5916666666666666
2013-11-01	1.2	0.8666666666666661	0.6583333333333332
2013-12-01	0.1	0.5499999999999994	0.7499999999999999
2014-01-01	2.4	0.7333333333333326	0.9583333333333331
2014-02-01	0.1	0.6999999999999994	0.9999999999999999
2014-03-01	-1.5	0.3666666666666661	0.6666666666666665
2014-04-01	1.3	0.5999999999999993	0.7416666666666666
2014-05-01	0.9	0.5499999999999995	0.7083333333333331
2014-06-01	0.3	0.5833333333333327	0.5666666666666665
2014-07-01	-0.3	0.13333333333333278	0.4333333333333332
2014-08-01	-1.2	-0.08333333333333388	0.3083333333333332
2014-09-01	-1.2	-0.03333333333333388	0.1666666666666665
2014-10-01	-1.0	-0.41666666666666724	0.0916666666666665
2014-11-01	-1.5	-0.8166666666666672	-0.1333333333333335
2014-12-01	-0.9	-1.0166666666666673	-0.2166666666666668
2015-01-01	-1.4	-1.2000000000000004	-0.5333333333333335
2015-02-01	0.4	-0.933333333333334	-0.5083333333333334
2015-03-01	-1.2	-0.9333333333333339	-0.4833333333333334
2015-04-01	-0.1	-0.783333333333334	-0.6000000000000002
2015-05-01	-1.2	-0.733333333333334	-0.775
2015-06-01	-0.9	-0.7333333333333338	-0.8750000000000001
2015-07-01	-1.9	-0.8166666666666673	-1.0083333333333335
2015-08-01	-2.4	-1.2833333333333339	-1.1083333333333336
2015-09-01	-2.7	-1.5333333333333339	-1.2333333333333334
2015-10-01	-2.8	-1.983333333333334	-1.3833333333333335
2015-11-01	-0.8	-1.9166666666666672	-1.325
2015-12-01	-0.9	-1.9166666666666672	-1.3250000000000002
2016-01-01	-3.6	-2.2000000000000006	-1.5083333333333335
2016-02-01	-3.2	-2.333333333333334	-1.8083333333333336
2016-03-01	-0.1	-1.9000000000000006	-1.7166666666666668
2016-04-01	-2.0	-1.7666666666666675	-1.8750000000000002
2016-05-01	0.7	-1.5166666666666673	-1.7166666666666668
2016-06-01	1.1	-1.1833333333333342	-1.55
2016-07-01	0.7	-0.4666666666666673	-1.3333333333333337
2016-08-01	1.2	0.26666666666666605	-1.0333333333333334
2016-09-01	2.0	0.6166666666666661	-0.6416666666666669
2016-10-01	-0.4	0.8833333333333327	-0.4416666666666669
2016-11-01	-0.2	0.7333333333333328	-0.39166666666666683
2016-12-01	0.5	0.6333333333333327	-0.2750000000000002
2017-01-01	0.3	0.5666666666666661	0.0499999999999998
2017-02-01	-0.1	0.3499999999999994	0.3083333333333332
2017-03-01	1.5	0.2666666666666661	0.4416666666666665
2017-04-01	-0.3	0.2833333333333327	0.5833333333333331
2017-05-01	0.4	0.3833333333333328	0.5583333333333331
2017-06-01	-0.7	0.1833333333333328	0.4083333333333332
2017-07-01	1.3	0.3499999999999995	0.4583333333333332
2017-08-01	0.9	0.5166666666666662	0.4333333333333332
2017-09-01	1.0	0.43333333333333285	0.34999999999999987
2017-10-01	1.5	0.7333333333333328	0.5083333333333332
2017-11-01	1.5	0.9166666666666661	0.6499999999999999
2017-12-01	-0.2	0.9999999999999996	0.5916666666666666
2018-01-01	1.8	1.0833333333333328	0.7166666666666665
2018-02-01	-0.8	0.7999999999999995	0.6583333333333332
2018-03-01	2.4	1.0333333333333328	0.7333333333333331
2018-04-01	0.8	0.9166666666666661	0.8249999999999998
2018-05-01	0.6	0.7666666666666662	0.8416666666666665
2018-06-01	-0.2	0.7666666666666662	0.8833333333333332
2018-07-01	0.4	0.5333333333333328	0.8083333333333331
2018-08-01	-0.5	0.5833333333333327	0.6916666666666665
2018-09-01	-1.5	-0.06666666666666717	0.4833333333333332
2018-10-01	0.6	-0.10000000000000052	0.4083333333333332
2018-11-01	-0.1	-0.2166666666666672	0.27499999999999986
2018-12-01	1.7	0.09999999999999946	0.4333333333333332
2019-01-01	-0.1	0.016666666666666132	0.27499999999999986
2019-02-01	-2.3	-0.2833333333333338	0.14999999999999983
2019-03-01	-0.5	-0.11666666666666718	-0.09166666666666679
2019-04-01	0.2	-0.18333333333333382	-0.1416666666666668
2019-05-01	-0.7	-0.2833333333333338	-0.25000000000000017
2019-06-01	-0.7	-0.6833333333333339	-0.2916666666666668
2019-07-01	-0.6	-0.7666666666666672	-0.37500000000000006
2019-08-01	-0.2	-0.4166666666666672	-0.3500000000000001
2019-09-01	-1.9	-0.6500000000000005	-0.38333333333333347
2019-10-01	-0.6	-0.7833333333333338	-0.48333333333333345
2019-11-01	-1.4	-0.9000000000000005	-0.5916666666666668
2019-12-01	-0.9	-0.9333333333333339	-0.8083333333333335
2020-01-01	0.3	-0.7833333333333338	-0.775
2020-02-01	-0.1	-0.7666666666666672	-0.5916666666666668
2020-03-01	-0.2	-0.48333333333333384	-0.5666666666666668
2020-04-01	0.3	-0.33333333333333387	-0.5583333333333335
2020-05-01	0.7	0.016666666666666125	-0.4416666666666668
2020-06-01	-0.6	0.06666666666666614	-0.4333333333333335
2020-07-01	0.7	0.13333333333333278	-0.3250000000000001
2020-08-01	1.8	0.44999999999999946	-0.15833333333333344
2020-09-01	1.5	0.7333333333333328	0.12499999999999989
2020-10-01	0.8	0.8166666666666661	0.24166666666666656
2020-11-01	1.1	0.8833333333333329	0.44999999999999996
2020-12-01	3.0	1.4833333333333327	0.7749999999999999
2021-01-01	3.2	1.8999999999999997	1.0166666666666666
2021-02-01	2.5	2.016666666666666	1.2333333333333334
2021-03-01	0.6	1.8666666666666663	1.3
2021-04-01	0.6	1.833333333333333	1.325
2021-05-01	0.8	1.7833333333333325	1.3333333333333333
2021-06-01	0.7	1.3999999999999995	1.4416666666666667
2021-07-01	2.3	1.2499999999999996	1.575
2021-08-01	1.0	0.9999999999999994	1.5083333333333335
2021-09-01	1.3	1.116666666666666	1.491666666666667
2021-10-01	1.2	1.2166666666666661	1.5250000000000001
2021-11-01	1.6	1.3499999999999994	1.5666666666666664
2021-12-01	2.5	1.6499999999999995	1.5249999999999997
